,Text_clean,positive_score,negative_score,polarity_score,number_words,subjectivity,Sentiment
1661,for sure,0,0,0.0,0,0.0,Neutral
1662,tbh i must confess to occasionally pontificating about high concept things,0,1,-0.9999990000010001,7,0.1428571224489825,Most Negative
1663,pretty much,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1664,nosecone closing is recommended but not required for safe entry,2,0,0.99999950000025,6,0.33333327777778704,Most Positive
1665,when space travel becomes as common as air travel the future of civilization will be assured,0,0,0.0,8,0.0,Neutral
1666, to anybody who has touched endeavour you should take a moment to just cherish this day touching words from as,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1667,space is the new air,0,0,0.0,2,0.0,Neutral
1668, live an update on todays dragon endeavour splashdown returning &amp home to earth hear from,0,0,0.0,12,0.0,Neutral
1669, update post spacex crew dragon dm  splashdown news conference no earlier than pm et watch live,0,0,0.0,13,0.0,Neutral
1670,congratulations &amp on completing first crewed dragon flight u+ffau+ff returned,1,0,0.9999990000010001,9,0.11111109876543349,Most Positive
1671, webcast of crew dragons return to earth from the with and u+ h,0,0,0.0,6,0.0,Neutral
1672, good splashdown of dragon confirmed welcome back to earth and ,2,0,0.99999950000025,6,0.33333327777778704,Most Positive
1673,dragon is stable in the water,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1674,acquisition of signal expected in mins,0,0,0.0,4,0.0,Neutral
1675,mins to dragon loss of signal due to atmospheric entry plasma,0,1,-0.9999990000010001,8,0.12499998437500197,Most Negative
1676,dragon will travel from south of new zealand to florida in ~ minutes,0,0,0.0,7,0.0,Neutral
1677,coming in hot,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1678,astronauts land in hours,0,0,0.0,3,0.0,Neutral
1679, crew dragons flight back to earth with and remains on track targeting splashdown off the coast of p,0,0,0.0,10,0.0,Neutral
1680,however we did prove that a superdraco landing could work by doing a propulsive hover,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1681,all correct parachutes were originally the backup landing system with superdraco thruster,1,0,0.9999990000010001,8,0.12499998437500197,Most Positive
1682,great game,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1683,working on it,0,0,0.0,1,0.0,Neutral
1684,  &amp will spend one more night in space prior to returning to their homeland earthwhile as,0,0,0.0,9,0.0,Neutral
1685, the view from inside the dragon endeavour as &amp monitor their departure from  ht,0,0,0.0,9,0.0,Neutral
1686, separation confirmed dragon performing departure burns to move away from the,0,1,-0.9999990000010001,7,0.1428571224489825,Most Negative
1687, crew dragon will depart the with and in about hours and splash down off the coast of,0,0,0.0,6,0.0,Neutral
1688,the simplest solution is not necessarily the most satisfying,2,0,0.99999950000025,4,0.49999987500003124,Most Positive
1689, tesla autopilot accidents out of miles us average out of miles,0,0,0.0,6,0.0,Neutral
1690, tesla q vehicle safety report,0,0,0.0,4,0.0,Neutral
1691,u+fdu+du+u+fef,0,0,0.0,1,0.0,Neutral
1692,absolutely long lasting art is incredibly difficult,1,1,0.0,6,0.33333327777778704,Neutral
1693,this bbc article provides a sensible summary for how it was done,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1694, news teams from and remain go with plans to bring and home to earth on sunday,0,0,0.0,8,0.0,Neutral
1695, theyre coming home u+feu+faon aug  astronauts and will depart the on s crew dra,0,0,0.0,9,0.0,Neutral
1696,the great pyramid was the tallest structure made by humans for years three thousand eight hundred years,1,0,0.9999990000010001,10,0.09999999000000101,Most Positive
1697, and remain go with plans to bring and home to earth this weekend teams will c,0,0,0.0,7,0.0,Neutral
1698,so true,0,0,0.0,1,0.0,Neutral
1699,ramses ii was u+fe,0,0,0.0,3,0.0,Neutral
1700,aliens built the pyramids obv,0,0,0.0,4,0.0,Neutral
1701,ancient egypt had an incredible esthetic that stands to this day,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1702,u+au+fef,0,0,0.0,1,0.0,Neutral
1703,witch logic,0,0,0.0,2,0.0,Neutral
1704,things we take for granted like flying would have had you burned at the stake for witchcraft not that long ago,1,1,0.0,8,0.24999996875000394,Neutral
1705,engineering is magic made real,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1706,lo que construimos,0,0,0.0,2,0.0,Neutral
1707,cool,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1708,,0,0,0.0,0,0.0,Neutral
1709,starship sn just completed full duration static fire m hop soon,0,1,-0.9999990000010001,8,0.12499998437500197,Most Negative
1710,u+fau+fdbu+du+u+feftotal eclipse of the heart u+fdbu+du+u+fefu+fa,0,0,0.0,4,0.0,Neutral
1711,u+fe,0,0,0.0,1,0.0,Neutral
1712,not that im aware of,0,0,0.0,2,0.0,Neutral
1713,yes could also extend range of hearing beyond normal frequencies and amplitudes deus ex,0,0,0.0,7,0.0,Neutral
1714,neuralinks are currently meant for mature brains &amp functionality is lost if remo,1,1,0.0,9,0.22222219753086697,Neutral
1715,yes should be possible to create a neural shunt from motor cortex to microcontrollers in,0,0,0.0,6,0.0,Neutral
1716,will show neurons firing in real time on august th the matrix in the matrix,0,0,0.0,8,0.0,Neutral
1717,they dont fire all at once some go several seconds to minutes without firing some fire several ti,0,0,0.0,7,0.0,Neutral
1718,congrats on a great launch,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1719,but sometimes when we touch,0,0,0.0,1,0.0,Neutral
1720,adagio for strings is great,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1721,losing it,0,1,-0.9999990000010001,1,0.9999990000010001,Most Negative
1722,u+fu+f,0,0,0.0,1,0.0,Neutral
1723,mein herz brennt best boss battle song ever,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1724,robot heart is u+fu+f,0,0,0.0,3,0.0,Neutral
1725,one of the all time best,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1726,sure,0,0,0.0,0,0.0,Neutral
1727,sure could use a good ravewhats your favorite techno,2,0,0.99999950000025,4,0.49999987500003124,Most Positive
1728,i i just died in your arms tonight,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1729,the rumor that bill gates &amp i are lovers is completely untrue,0,2,-0.99999950000025,8,0.24999996875000394,Most Negative
1730,yeah display will also soon render teslas specifically as their model &amp color instead of,0,0,0.0,9,0.0,Neutral
1731,,0,0,0.0,0,0.0,Neutral
1732,weve been working on this for about years originally meant for rabies vaccine but it,0,0,0.0,7,0.0,Neutral
1733,,0,0,0.0,0,0.0,Neutral
1734,u+fb billy g is not my lover u+fb,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1735,sounds like he doesnt realize tesla makes the vaccine machine for curevac,1,0,0.9999990000010001,8,0.12499998437500197,Most Positive
1736,thanks for letting me know will dig into it,0,0,0.0,2,0.0,Neutral
1737,u+f,0,0,0.0,1,0.0,Neutral
1738,sum &gt parts,0,0,0.0,4,0.0,Neutral
1739,should add a few miles of range more in slow traffic,0,1,-0.9999990000010001,5,0.199999960000008,Most Negative
1740,the government has the most money by far they talk in trillions,0,0,0.0,4,0.0,Neutral
1741,haha no one can ever have our top secret fart technology,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1742,u+f u+f,0,0,0.0,2,0.0,Neutral
1743,sure,0,0,0.0,0,0.0,Neutral
1744,tesla is open to licensing software and supplying powertrains &amp batteries were just trying to accelera,0,0,0.0,10,0.0,Neutral
1745,what he doesnt appear to appreciate is that government is just a monopolist corporation in the limit,1,1,0.0,5,0.399999920000016,Neutral
1746,,0,0,0.0,0,0.0,Neutral
1747,agreed,0,0,0.0,1,0.0,Neutral
1748,haha,0,0,0.0,1,0.0,Neutral
1749,its a prototype of the color,0,0,0.0,2,0.0,Neutral
1750,and to think i used to like bernie u+f,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1751,u+fau+fa,0,0,0.0,1,0.0,Neutral
1752,maybe hes feeling the bern haha,0,0,0.0,4,0.0,Neutral
1753,fuel spin valve didnt open will fix &amp try again tomorrow also some odd tvc hydraulic pump behavior,0,1,-0.9999990000010001,14,0.07142856632653098,Most Negative
1754,i was just out at the launch pad connector damaged in the storm but fixed now might be able to,0,1,-0.9999990000010001,6,0.16666663888889352,Most Negative
1755,whether commercial or government monopolies are bad for the people,0,1,-0.9999990000010001,5,0.199999960000008,Most Negative
1756,sounds great,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1757,haha,0,0,0.0,1,0.0,Neutral
1758,das kapital in a nutshell,0,0,0.0,3,0.0,Neutral
1759,what i like most is their great sense of humor,3,0,0.9999996666667778,3,0.9999996666667778,Most Positive
1760,the left is losing the middle,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1761,exactly,0,0,0.0,0,0.0,Neutral
1762,u+fu+f,0,0,0.0,1,0.0,Neutral
1763,hold my beer,0,0,0.0,2,0.0,Neutral
1764,once an onion now a rose,0,0,0.0,2,0.0,Neutral
1765,wow you think about me a lot,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1766,you dropped this,0,0,0.0,1,0.0,Neutral
1767,u+f,0,0,0.0,1,0.0,Neutral
1768,haha,0,0,0.0,1,0.0,Neutral
1769, pick up the energetic wallpapers and charge your everyday adventure,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1770,giga berlin will come together at an impossible seeming speed the prefabricated construction method,0,1,-0.9999990000010001,7,0.1428571224489825,Most Negative
1771,almost a decade ago original dragon in background,0,0,0.0,5,0.0,Neutral
1772,ya just cant beat br,0,0,0.0,3,0.0,Neutral
1773,,0,0,0.0,0,0.0,Neutral
1774,planet claire is u+fu+f,0,0,0.0,3,0.0,Neutral
1775,fair point will discuss with team,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1776,he was amazing,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1777,great song,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1778,nickel is the biggest challenge for high volume long range batteries australia &amp ca,0,0,0.0,12,0.0,Neutral
1779,u+fu+f,0,0,0.0,1,0.0,Neutral
1780,thats me haha,0,0,0.0,1,0.0,Neutral
1781,this has a lot of potential lithium is pretty much everywhere,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1782,whoa cool,2,0,0.99999950000025,2,0.99999950000025,Most Positive
1783,u+fu+f,0,0,0.0,1,0.0,Neutral
1784,has to be blue steel,0,0,0.0,2,0.0,Neutral
1785,we need high brinell hardness &amp high corrosion resistance because of cybertrucks faceted,0,2,-0.99999950000025,10,0.19999998000000202,Most Negative
1786,i really want to do this will be great fun could be both la and austin,2,0,0.99999950000025,4,0.49999987500003124,Most Positive
1787,turning them into shade for an outdoor restaurant here in boca,0,0,0.0,5,0.0,Neutral
1788,cool,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1789,yes,0,0,0.0,0,0.0,Neutral
1790,not impossible,0,1,-0.9999990000010001,1,0.9999990000010001,Most Negative
1791,those were the days u+fu+f,0,0,0.0,2,0.0,Neutral
1792,,0,0,0.0,0,0.0,Neutral
1793, new video   why tesla model y is their most important car auto focus ep ,1,0,0.9999990000010001,8,0.12499998437500197,Most Positive
1794,ring of fire,0,0,0.0,2,0.0,Neutral
1795,i know congratulations to the people of bolivia u+feu+ff,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1796,the song i whistle most is strangers in the night,0,0,0.0,4,0.0,Neutral
1797,some of whom seriously think tesla toppled the bolivian govt sigh,0,0,0.0,5,0.0,Neutral
1798,great song,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1799,haha thanks kara,0,0,0.0,2,0.0,Neutral
1800,for sure,0,0,0.0,0,0.0,Neutral
1801,yeah were hunkering down here until the hurricane passes,0,0,0.0,4,0.0,Neutral
1802,exactly,0,0,0.0,0,0.0,Neutral
1803,cool model review by,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1804,tesla will add a power lift gate at no cost,0,0,0.0,6,0.0,Neutral
1805,agreed hydrogen fool sells make no sense,0,1,-0.9999990000010001,6,0.16666663888889352,Most Negative
1806,pronouns suck,0,1,-0.9999990000010001,2,0.499999750000125,Most Negative
1807,also we get our lithium from australia,0,0,0.0,2,0.0,Neutral
1808,u+fu+f,0,0,0.0,1,0.0,Neutral
1809,yeah would have been way better just to send everyone k,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1810,i bet no one on u+f twitter even *has* a guillotine poseurs,0,0,0.0,7,0.0,Neutral
1811,slow drag on cigarette facebook havent heard that name in years,0,2,-0.99999950000025,7,0.285714244897965,Most Negative
1812,u+f twitter sucks,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1813,something like that if politicians could legislate wealth everyone would be a trillionaire,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1814,these are jammed to gills with special interests earmarks if we do a stimulus at all it should just be direct payments to consumers,1,0,0.9999990000010001,9,0.11111109876543349,Most Positive
1815,pretty much,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1816,goal of government should be to maximize the happiness of the people giving each person money allows them to decid,1,0,0.9999990000010001,9,0.11111109876543349,Most Positive
1817,as a reminder im in *favor* of universal basic income,1,0,0.9999990000010001,8,0.12499998437500197,Most Positive
1818,another government stimulus package is not in the best interests of the people imo,2,0,0.99999950000025,6,0.33333327777778704,Most Positive
1819,tesla solar panels are  watt,0,0,0.0,4,0.0,Neutral
1820,thank you on behalf of the tesla team we look forward to building giga texas,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1821,competition ensures companies work hard to serve the needs of their customers,1,1,0.0,7,0.285714244897965,Neutral
1822,something fun is coming,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1823,could be great,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1824,thats a great idea,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1825,we are actually looking for revolutionary actuaries for tesla insurance please inquire if interested,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1826,tbh we are just a bit less foolish than before,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1827, while in orbit astronauts and performed a habitability assessment of the crew drago,0,0,0.0,7,0.0,Neutral
1828,retail investors like are remarkably insightful also ,3,0,0.9999996666667778,4,0.7499998125000469,Most Positive
1829,especially for boost stage which is volumetrically constrained ch is way better than h soviet ch,2,0,0.99999950000025,7,0.285714244897965,Most Positive
1830,basically our pixel size,0,0,0.0,3,0.0,Neutral
1831,cant emphasize this enough,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1832,absolutely,0,0,0.0,1,0.0,Neutral
1833,haha,0,0,0.0,1,0.0,Neutral
1834,agreed,0,0,0.0,1,0.0,Neutral
1835,my oven keeps asking for my wifi password its not gonna get it,0,0,0.0,5,0.0,Neutral
1836,impressive tianwen  mars rover mission launched by china today,1,0,0.9999990000010001,8,0.12499998437500197,Most Positive
1837,,0,0,0.0,0,0.0,Neutral
1838,good article,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1839,similar problem with us data,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1840,good point,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1841,you dont have a soul you are a soul,0,0,0.0,3,0.0,Neutral
1842,adding people in next version,0,0,0.0,3,0.0,Neutral
1843,minutes later,0,0,0.0,1,0.0,Neutral
1844,just another day in,0,0,0.0,1,0.0,Neutral
1845,individualized mass transit is the future,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1846,no best to have people seated for safety &amp speed of travel,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1847,coming soon,0,0,0.0,1,0.0,Neutral
1848,human overseen at first then fully self driving,0,0,0.0,4,0.0,Neutral
1849,cant say but it involves a u+fb,0,0,0.0,2,0.0,Neutral
1850,u+fu+f,0,0,0.0,1,0.0,Neutral
1851,u+f,0,0,0.0,1,0.0,Neutral
1852,this one stings,0,0,0.0,1,0.0,Neutral
1853,where are the memes send in the memes,0,0,0.0,3,0.0,Neutral
1854,we need to finish upgrading autopilot to d vs ~d then it will go up very steep slopes,0,1,-0.9999990000010001,6,0.16666663888889352,Most Negative
1855,nothing has gaslit more people than the movie gaslight,0,0,0.0,4,0.0,Neutral
1856,well said brian williams,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1857,great shot,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1858, videos of yesterdays catch of both fairing halves,0,0,0.0,5,0.0,Neutral
1859,u+fd,0,0,0.0,1,0.0,Neutral
1860,sometimes thats how i feel too,0,0,0.0,1,0.0,Neutral
1861,will attempt to fly later this week,0,0,0.0,3,0.0,Neutral
1862,sound &amp flame color will be quite different,0,0,0.0,5,0.0,Neutral
1863,yes,0,0,0.0,0,0.0,Neutral
1864,were rapidly changing alloy constituents &amp forming methods so traditional names like,1,0,0.9999990000010001,10,0.09999999000000101,Most Positive
1865,u+fu+f,0,0,0.0,1,0.0,Neutral
1866,at some point we should probably do advertising as art communication entertainment &amp to support high quality media,1,0,0.9999990000010001,11,0.09090908264462885,Most Positive
1867, watch falcon launch anasis ii u+,0,0,0.0,6,0.0,Neutral
1868,das baby kann noch keinen lffel benutzen,0,0,0.0,7,0.0,Neutral
1869,its almost right,1,0,0.9999990000010001,0,1000000.0,Most Positive
1870,we talked about an hour ago he seems fine,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1871,vr twitter with avatars saying the mentions u+f,0,0,0.0,5,0.0,Neutral
1872,better to put the money into the product than sales &amp marketing,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1873,we should bring life to mars,0,0,0.0,3,0.0,Neutral
1874,both fairing halves caught from space by ships,0,0,0.0,5,0.0,Neutral
1875, falcon s first stage has landed on the just read the instructions droneship,0,0,0.0,6,0.0,Neutral
1876,nice work spacex team,2,0,0.99999950000025,4,0.49999987500003124,Most Positive
1877,still long way to go reuse only matters to degree that its rapid &amp complete,1,0,0.9999990000010001,8,0.12499998437500197,Most Positive
1878,too long since we were last there,0,0,0.0,1,0.0,Neutral
1879,launch in mins,0,0,0.0,2,0.0,Neutral
1880,in a few months in production release already does that in alpha build,0,0,0.0,5,0.0,Neutral
1881,lithium is extremely common on earth found almost everywhere,0,0,0.0,5,0.0,Neutral
1882,congratulations mhi &amp uae,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1883,stilton,0,0,0.0,1,0.0,Neutral
1884,new deep crimson from giga berlin is my favorite,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1885,important to service very high latitudes,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1886,american but born in south africa left by myself when i was ,0,0,0.0,5,0.0,Neutral
1887,true the model s is still a great car was driving sn a few months ago and driving feel wa,1,0,0.9999990000010001,11,0.09090908264462885,Most Positive
1888, teslas model received top marks from safety organizations in north america europe and australia,1,0,0.9999990000010001,11,0.09090908264462885,Most Positive
1889,will discuss on wed earnings call lots to talk about,0,0,0.0,6,0.0,Neutral
1890,u+fu+f,0,0,0.0,1,0.0,Neutral
1891,yes,0,0,0.0,0,0.0,Neutral
1892,this looks cool,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1893,it has that potential,0,0,0.0,1,0.0,Neutral
1894,good article i,1,0,0.9999990000010001,2,0.499999750000125,Most Positive
1895,its not really set up for tours but maybe it should,0,0,0.0,2,0.0,Neutral
1896,manufactured only mins from lax,0,0,0.0,3,0.0,Neutral
1897,some contribute more y chromosome &amp mitochondria are constant except for mutations,0,0,0.0,7,0.0,Neutral
1898,yes,0,0,0.0,0,0.0,Neutral
1899,that is just one part of the surgery for this to scale it must be fully automated like lasik,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1900,this would solve a lot of brain spine injuries &amp is ultimately essential for ai symbiosis,0,0,0.0,11,0.0,Neutral
1901,fermi was awesome he understood the right questions to ask,2,0,0.99999950000025,4,0.49999987500003124,Most Positive
1902,,0,0,0.0,0,0.0,Neutral
1903,u+fu+f,0,0,0.0,1,0.0,Neutral
1904,bde,0,0,0.0,1,0.0,Neutral
1905,how come hulk never loses pants,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1906,yes,0,0,0.0,0,0.0,Neutral
1907,no prior neuroscience background is required this is primarily an electrical electronic chip design me,0,0,0.0,9,0.0,Neutral
1908, targeting monday july for falcon launch of anasis ii from slc ,0,0,0.0,8,0.0,Neutral
1909,solving high volume high reliability low cost production problems is especially valued,0,1,-0.9999990000010001,10,0.09999999000000101,Most Negative
1910,if youve solved hard problems with phones   wearables sealing signal processing inductive charging power mgmt,0,2,-0.99999950000025,13,0.15384614201183525,Most Negative
1911,many,0,0,0.0,0,0.0,Neutral
1912,summarizes pretty much every biz school case study,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1913,its inevitable,0,1,-0.9999990000010001,1,0.9999990000010001,Most Negative
1914,excuse me i only sell doge,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1915,will those who write the algorithms ever realize their negativity bias,0,2,-0.99999950000025,5,0.399999920000016,Most Negative
1916,pretty much,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1917,we better hustle with neuralink not moving fast enough,3,0,0.9999996666667778,4,0.7499998125000469,Most Positive
1918,thanks,0,0,0.0,0,0.0,Neutral
1919,just stop,0,0,0.0,1,0.0,Neutral
1920,u+fu+f,0,0,0.0,1,0.0,Neutral
1921,u+fu+f,0,0,0.0,1,0.0,Neutral
1922,gigafactory is the product even more than the car,0,0,0.0,3,0.0,Neutral
1923,yes,0,0,0.0,0,0.0,Neutral
1924,carefully hidden,0,0,0.0,2,0.0,Neutral
1925,sure,0,0,0.0,0,0.0,Neutral
1926,might be an indoor outdoor rave space on the roof,0,0,0.0,5,0.0,Neutral
1927,giga berlin,0,0,0.0,2,0.0,Neutral
1928,exactly this is a serious problem ratio of retirees to workers is,0,1,-0.9999990000010001,4,0.24999993750001562,Most Negative
1929,considering,0,0,0.0,0,0.0,Neutral
1930,small note latch on post near base is gone &amp powered ethernet wire is less obtrusive in production version,0,1,-0.9999990000010001,13,0.07692307100591762,Most Negative
1931,,0,0,0.0,0,0.0,Neutral
1932,this thing we call money is just a slow lossy &amp unsecure database for labor allocati,0,2,-0.99999950000025,11,0.1818181652892577,Most Negative
1933,trying to set a good example haha mars needs people,1,0,0.9999990000010001,5,0.199999960000008,Most Positive
1934,great work by tesla software engineering,2,0,0.99999950000025,5,0.399999920000016,Most Positive
1935,population collapse is nd biggest danger to civilization after ai imo,0,2,-0.99999950000025,7,0.285714244897965,Most Negative
1936,yeah will take less than a minute to order on when it goes live,0,0,0.0,4,0.0,Neutral
1937,starlink terminal has motors to self orient for optimal view angle no expert installer required,1,0,0.9999990000010001,10,0.09999999000000101,Most Positive
1938,ok,0,0,0.0,0,0.0,Neutral
1939,u+f,0,0,0.0,1,0.0,Neutral
1940,,0,0,0.0,0,0.0,Neutral
1941,exactly,0,0,0.0,0,0.0,Neutral
1942,tesla autopilot was literally named after the term used in aviation also what about autobahn,0,0,0.0,7,0.0,Neutral
1943,the strength &amp perseverance of the people of tesla despite facing extreme difficulties,1,1,0.0,9,0.22222219753086697,Neutral
1944,playable on any tesla,0,0,0.0,2,0.0,Neutral
1945,should do this automatically,0,0,0.0,1,0.0,Neutral
1946,mass to orbit is a more accura,0,0,0.0,3,0.0,Neutral
1947,cute,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1948,wow,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1949,reusability is essential a rocket that is single use is just as absurd as a single use airplane f e,0,1,-0.9999990000010001,7,0.1428571224489825,Most Negative
1950,wild times,0,1,-0.9999990000010001,2,0.499999750000125,Most Negative
1951,were being extra paranoid maximizing probability of successful launch is paramount,2,1,0.33333322222225925,7,0.4285713673469475,Positive
1952,welcome anytime,1,0,0.9999990000010001,1,0.9999990000010001,Most Positive
1953,well i do care very much about sustainability of civilization but there is some truth to the irony part haha,2,1,0.33333322222225925,7,0.4285713673469475,Positive
1954,yes in plan superchargers and public high power wall c,0,0,0.0,6,0.0,Neutral
1955,u+f,0,0,0.0,1,0.0,Neutral
1956,i think so,0,0,0.0,0,0.0,Neutral
1957,doing range testing now number will be significantly higher than  extreme,0,0,0.0,6,0.0,Neutral
1958,we have reduced pricing on model y lr dual motor &amp will offer a lr single moto,0,0,0.0,12,0.0,Neutral
1959,yes,0,0,0.0,0,0.0,Neutral
1960,it may be able to reach kw at low states of charge,0,0,0.0,5,0.0,Neutral
1961,no as range would be unacceptably low &lt mile epa,0,1,-0.9999990000010001,7,0.1428571224489825,Most Negative
1962,we had to increase some wire thicknesses in s x to reduce resistive heating technically,0,0,0.0,7,0.0,Neutral
1963,,0,0,0.0,0,0.0,Neutral
1964,thanks,0,0,0.0,0,0.0,Neutral
1965,that is the near term danger of ai,0,1,-0.9999990000010001,3,0.33333322222225925,Most Negative
1966,i didnt mind da da was awesome mass effect talking about sequels is amazing,2,0,0.99999950000025,10,0.19999998000000202,Most Positive
1967,haha,0,0,0.0,1,0.0,Neutral
1968,maybe he should design flag of mars,0,0,0.0,3,0.0,Neutral
1969,f,0,0,0.0,0,0.0,Neutral
1970,,0,0,0.0,0,0.0,Neutral
1971,i spoke with korolevs family todayhe was one of the very bestu+au+eu+u+eu+bu+cu+eu+   u+au+eu+u+eu+bu+u+,0,0,0.0,6,0.0,Neutral
1972,in general we need to improve how podcasts play,1,0,0.9999990000010001,4,0.24999993750001562,Most Positive
1973,spqr,0,0,0.0,1,0.0,Neutral
1974,true haha,0,0,0.0,2,0.0,Neutral
1975,death is the loss of information,0,2,-0.99999950000025,3,0.6666664444445185,Most Negative
1976,earning power post augmentation would easily pay for itself if that,0,0,0.0,6,0.0,Neutral
1977,absolutely,0,0,0.0,1,0.0,Neutral
1978,u+f,0,0,0.0,1,0.0,Neutral
1979,probably a good one to design &amp engineer in germany,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1980,even more,0,0,0.0,0,0.0,Neutral
1981,ok,0,0,0.0,0,0.0,Neutral
1982,u+f,0,0,0.0,1,0.0,Neutral
1983,berlin model y is the one to watch that is a revolution in automotive body engineering finally,0,0,0.0,8,0.0,Neutral
1984,true,0,0,0.0,1,0.0,Neutral
1985,wow ihop &amp github are close,1,0,0.9999990000010001,6,0.16666663888889352,Most Positive
1986,best use of the term full stack,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
1987,for sure this is both great &amp terrifying everything weve ever sensed or thought has been,1,0,0.9999990000010001,7,0.1428571224489825,Most Positive
1988,yes,0,0,0.0,0,0.0,Neutral
1989,sorry should hopefully be soon,0,1,-0.9999990000010001,0,1000000.0,Most Negative
1990,not actually a payout just a vesting of stock options it may never pay out as the stock cant b,0,0,0.0,6,0.0,Neutral
1991,no easy way to answer this in a tweet but helping with dire brain injuries is our first priority details aug ,2,1,0.33333322222225925,10,0.299999970000003,Positive
1992,ai symbiosis while u wait,0,0,0.0,3,0.0,Neutral
1993,theres some of that too,0,0,0.0,0,0.0,Neutral
1994,true it sounds so surreal but the negative propaganda is still all out there &amp easy to find in social me,2,2,0.0,10,0.39999996000000404,Neutral
1995,make sure to read ur terms &amp conditions before clicking accept,0,0,0.0,9,0.0,Neutral
1996,samwise gamgee,0,0,0.0,2,0.0,Neutral
1997,altho dumb and dumber is u+fu+f,0,1,-0.9999990000010001,4,0.24999993750001562,Most Negative
1998,progress update august,1,0,0.9999990000010001,3,0.33333322222225925,Most Positive
